date;trav;;;;;
5/16/2003;-1.322758518;;;;;
5/19/2003;0.335877278;;;;;
5/20/2003;-1.83603852;;;;;
5/21/2003;-0.002840793;;;;;
5/22/2003;0.88434124;;;;;
5/23/2003;0.194887341;;;;;
5/26/2003;0.131772639;;;;;
5/27/2003;-0.99971445;;;;;
5/28/2003;1.254004158;;;;;
5/29/2003;0.130491104;;;;;
5/30/2003;0.326238045;;;;;
06/02/2003;0.053262788;;;;;
06/03/2003;-0.660887454;;;;;
06/04/2003;0.419509873;;;;;
06/05/2003;1.327165545;;;;;
06/06/2003;0.19223268;;;;;
06/09/2003;0.475708747;;;;;
06/10/2003;-0.268840475;;;;;
06/11/2003;0.179157647;;;;;
06/12/2003;-0.068232456;;;;;
6/13/2003;0.456254564;;;;;
6/16/2003;-1.134171385;;;;;
6/17/2003;0.423546937;;;;;
6/18/2003;-0.252658924;;;;;
6/23/2003;-1.291525;;;;;
6/24/2003;-0.643466633;;;;;
6/25/2003;0.549553972;;;;;
6/26/2003;-0.400932097;;;;;
6/27/2003;0.441828022;;;;;
6/30/2003;-0.475661559;;;;;
07/01/2003;-0.288753624;;;;;
07/02/2003;1.882080769;;;;;
07/03/2003;0.090814616;;;;;
07/04/2003;-0.907071089;;;;;
07/07/2003;0.745028841;;;;;
07/08/2003;0.617540236;;;;;
07/11/2003;1.130626728;;;;;
7/14/2003;-0.903104874;;;;;
7/15/2003;1.311835435;;;;;
7/16/2003;0.115636154;;;;;
7/17/2003;-0.608532711;;;;;
7/18/2003;0.664061342;;;;;
7/21/2003;0.860105285;;;;;
7/22/2003;-0.589266478;;;;;
7/23/2003;0.816207708;;;;;
7/24/2003;-0.185422214;;;;;
7/25/2003;-0.208566788;;;;;
7/28/2003;-0.064070115;;;;;
7/29/2003;-0.664274362;;;;;
7/30/2003;-0.12719471;;;;;
7/31/2003;-1.000151321;;;;;
08/01/2003;0.642430987;;;;;
08/04/2003;-3.046857649;;;;;
08/05/2003;-0.838522958;;;;;
08/06/2003;0.52093957;;;;;
08/07/2003;-0.778132192;;;;;
08/08/2003;1.9790672;;;;;
08/11/2003;0.563169854;;;;;
08/12/2003;0.202219278;;;;;
8/13/2003;0.152134157;;;;;
8/14/2003;0.311301308;;;;;
8/15/2003;0.536131764;;;;;
8/18/2003;0.3333966;;;;;
8/19/2003;1.150155273;;;;;
8/20/2003;0.050402164;;;;;
8/21/2003;1.379367596;;;;;
8/22/2003;0.798506592;;;;;
8/25/2003;-0.224229671;;;;;
8/26/2003;-0.591964993;;;;;
8/27/2003;1.745913306;;;;;
8/28/2003;0.907976084;;;;;
8/29/2003;-0.259961364;;;;;
09/01/2003;0.387599497;;;;;
09/02/2003;0.66536178;;;;;
09/03/2003;0.387838826;;;;;
09/04/2003;0.718649069;;;;;
09/05/2003;0.286797059;;;;;
09/08/2003;0.831792939;;;;;
09/09/2003;0.635802745;;;;;
09/10/2003;-1.460129577;;;;;
09/11/2003;1.024247526;;;;;
09/12/2003;1.134125649;;;;;
9/15/2003;0.439976179;;;;;
9/16/2003;-0.283935716;;;;;
9/17/2003;-0.276299715;;;;;
9/18/2003;0.90045835;;;;;
9/19/2003;1.569651637;;;;;
9/22/2003;-0.127745769;;;;;
9/23/2003;-1.332860433;;;;;
9/24/2003;-0.137727768;;;;;
9/25/2003;-1.377809788;;;;;
9/26/2003;-0.798366864;;;;;
9/29/2003;0.015758004;;;;;
9/30/2003;1.005503797;;;;;
10/01/2003;-0.31592084;;;;;
10/02/2003;1.917571816;;;;;
10/03/2003;0.771329114;;;;;
10/06/2003;0.467564392;;;;;
10/07/2003;0.459234095;;;;;
10/08/2003;0.512584382;;;;;
10/09/2003;0.898583586;;;;;
10/10/2003;-0.251997316;;;;;
10/13/2003;-0.089295931;;;;;
10/14/2003;1.150702233;;;;;
10/15/2003;0.316444403;;;;;
10/16/2003;-0.690524852;;;;;
10/17/2003;0.038655248;;;;;
10/20/2003;-0.528231281;;;;;
10/21/2003;1.911934099;;;;;
10/22/2003;0.19557043;;;;;
10/23/2003;-0.573827968;;;;;
10/24/2003;-1.534321471;;;;;
10/27/2003;0.285639804;;;;;
10/28/2003;-0.158183127;;;;;
10/29/2003;1.259508986;;;;;
10/30/2003;-0.65770983;;;;;
10/31/2003;0.34984274;;;;;
11/03/2003;-0.280537443;;;;;
11/04/2003;1.414421545;;;;;
11/05/2003;0.053037216;;;;;
11/06/2003;-0.565018671;;;;;
11/07/2003;0.757403691;;;;;
11/10/2003;0.14507395;;;;;
11/11/2003;-0.266175183;;;;;
11/12/2003;-0.466569752;;;;;
11/13/2003;1.144768794;;;;;
11/14/2003;-0.10721212;;;;;
11/17/2003;0.680429216;;;;;
11/18/2003;-0.958162292;;;;;
11/19/2003;0.420673578;;;;;
11/20/2003;-0.018470162;;;;;
11/21/2003;1.284679353;;;;;
11/24/2003;0.145178872;;;;;
11/25/2003;1.392874226;;;;;
11/26/2003;0.327772941;;;;;
11/27/2003;-0.337679154;;;;;
11/28/2003;0.823667719;;;;;
12/01/2003;0.684266922;;;;;
12/02/2003;1.045160997;;;;;
12/03/2003;-0.187227183;;;;;
12/04/2003;0.260180076;;;;;
12/05/2003;-0.426441692;;;;;
12/08/2003;1.637742548;;;;;
12/09/2003;0.026835947;;;;;
12/10/2003;1.176423315;;;;;
12/11/2003;-0.856864492;;;;;
12/12/2003;0.95151536;;;;;
12/15/2003;-0.930932404;;;;;
12/16/2003;-0.752514065;;;;;
12/17/2003;0.143723832;;;;;
12/18/2003;1.33854384;;;;;
12/19/2003;0.787347561;;;;;
12/22/2003;-0.28048035;;;;;
12/23/2003;0.70416373;;;;;
12/29/2003;0.16987909;;;;;
12/30/2003;0.736925875;;;;;
01/05/2004;0.596505464;;;;;
01/06/2004;3.388277258;;;;;
01/07/2004;0.068819301;;;;;
01/08/2004;-0.437958102;;;;;
01/09/2004;0.708900127;;;;;
01/12/2004;0.355895155;;;;;
1/13/2004;0.601153148;;;;;
1/14/2004;-0.575762965;;;;;
1/15/2004;-1.095673568;;;;;
1/16/2004;-0.825917347;;;;;
1/19/2004;0.35614298;;;;;
1/20/2004;0.448808335;;;;;
1/21/2004;0.598867965;;;;;
1/22/2004;-0.795460085;;;;;
1/23/2004;-0.703849746;;;;;
1/26/2004;1.061850936;;;;;
1/27/2004;1.698409866;;;;;
1/28/2004;-0.180239052;;;;;
1/29/2004;-0.593476156;;;;;
1/30/2004;-2.457486247;;;;;
02/02/2004;-0.481933558;;;;;
02/03/2004;-0.058793346;;;;;
02/04/2004;0.492912694;;;;;
02/05/2004;-0.613203463;;;;;
02/06/2004;-0.609725865;;;;;
02/09/2004;0.86961705;;;;;
02/10/2004;-0.006071317;;;;;
02/11/2004;0.19849884;;;;;
02/12/2004;1.032694251;;;;;
2/13/2004;-0.110971704;;;;;
2/16/2004;-0.489244413;;;;;
2/17/2004;-0.32143214;;;;;
2/18/2004;0.236291779;;;;;
2/19/2004;-0.4624756;;;;;
2/20/2004;-1.20675366;;;;;
2/26/2004;0.344276179;;;;;
2/27/2004;-0.147909444;;;;;
03/01/2004;0.307546125;;;;;
03/02/2004;0.785615813;;;;;
03/03/2004;-0.055557198;;;;;
03/04/2004;0.115250328;;;;;
03/05/2004;-0.183689234;;;;;
03/08/2004;0.603600987;;;;;
03/09/2004;0.150849414;;;;;
03/10/2004;-0.439229316;;;;;
03/11/2004;-1.482402563;;;;;
03/12/2004;-1.025218164;;;;;
3/15/2004;0.943996226;;;;;
3/16/2004;-0.424013214;;;;;
3/17/2004;0.301664237;;;;;
3/18/2004;0.241457283;;;;;
3/19/2004;0.418492515;;;;;
3/22/2004;-0.100765473;;;;;
3/23/2004;-0.614018663;;;;;
3/24/2004;-0.468229137;;;;;
3/25/2004;-0.232403755;;;;;
3/26/2004;0.01711394;;;;;
3/29/2004;0.66853523;;;;;
3/30/2004;-0.012068433;;;;;
3/31/2004;0.669179789;;;;;
04/01/2004;0.12695851;;;;;
04/02/2004;0.697801209;;;;;
04/05/2004;0.407134666;;;;;
04/06/2004;0.278226617;;;;;
04/07/2004;-0.11234664;;;;;
04/08/2004;-1.052922338;;;;;
4/13/2004;0.425880409;;;;;
4/14/2004;-0.254163879;;;;;
4/15/2004;-0.530271652;;;;;
4/16/2004;-1.035761678;;;;;
4/19/2004;0.049760938;;;;;
4/20/2004;-0.257292324;;;;;
4/23/2004;-1.083326378;;;;;
4/26/2004;0.795718587;;;;;
4/27/2004;-0.462456437;;;;;
4/28/2004;-0.012752482;;;;;
4/29/2004;-1.704294243;;;;;
4/30/2004;-0.925222361;;;;;
05/03/2004;-0.362003465;;;;;
05/04/2004;0.15138152;;;;;
05/05/2004;0.447151215;;;;;
05/06/2004;0.063587518;;;;;
05/07/2004;-1.557617823;;;;;
05/10/2004;-0.809045118;;;;;
05/11/2004;-1.391758952;;;;;
05/12/2004;0.892349526;;;;;
5/13/2004;-0.167330341;;;;;
5/14/2004;0.065496579;;;;;
5/17/2004;0.196998367;;;;;
5/18/2004;-0.506113569;;;;;
5/19/2004;0.447096671;;;;;
5/20/2004;0.138491197;;;;;
5/21/2004;-0.519512002;;;;;
5/24/2004;0.052709655;;;;;
5/25/2004;0.488581929;;;;;
5/26/2004;0.2472504;;;;;
5/27/2004;0.289840024;;;;;
5/28/2004;0.970771203;;;;;
5/31/2004;-0.08653333;;;;;
06/01/2004;-0.172933166;;;;;
06/02/2004;0.001540556;;;;;
06/03/2004;0.286734986;;;;;
06/04/2004;-0.574520158;;;;;
06/07/2004;0.769794839;;;;;
06/08/2004;1.107689237;;;;;
06/09/2004;-0.252330983;;;;;
6/14/2004;-0.70627433;;;;;
6/15/2004;-0.583932891;;;;;
6/16/2004;0.948352047;;;;;
6/17/2004;0.63501233;;;;;
6/18/2004;-0.192774469;;;;;
6/21/2004;-0.003342911;;;;;
6/22/2004;-0.072996914;;;;;
6/23/2004;-0.187039013;;;;;
6/24/2004;1.34836991;;;;;
6/25/2004;-0.227270748;;;;;
6/28/2004;0.080364408;;;;;
6/29/2004;-0.83703116;;;;;
6/30/2004;0.912009344;;;;;
07/01/2004;0.665368639;;;;;
07/02/2004;0.38358369;;;;;
07/05/2004;0.442609191;;;;;
07/06/2004;0.216158301;;;;;
07/07/2004;-1.110814424;;;;;
07/08/2004;-0.036217622;;;;;
7/13/2004;-0.660018767;;;;;
7/14/2004;0.332167402;;;;;
7/15/2004;-0.0097511;;;;;
7/16/2004;1.021740407;;;;;
7/19/2004;0.941463479;;;;;
7/20/2004;-0.829222674;;;;;
7/21/2004;0.613914277;;;;;
7/22/2004;-1.358336274;;;;;
7/23/2004;-0.173181952;;;;;
7/26/2004;-0.325386699;;;;;
7/27/2004;-0.685094182;;;;;
7/28/2004;1.060073321;;;;;
7/29/2004;1.016414031;;;;;
7/30/2004;0.133748152;;;;;
08/02/2004;0.261307747;;;;;
08/03/2004;0.28368491;;;;;
08/04/2004;-0.204564755;;;;;
08/05/2004;-0.57099179;;;;;
08/06/2004;-2.623706119;;;;;
08/09/2004;0.629677098;;;;;
08/10/2004;-0.78462184;;;;;
08/11/2004;0.931367358;;;;;
08/12/2004;-0.310678047;;;;;
8/13/2004;-8.67E-19;;;;;
8/16/2004;-0.366269711;;;;;
8/17/2004;0.828573961;;;;;
8/18/2004;0.662791345;;;;;
8/19/2004;1.603308742;;;;;
8/20/2004;0.275220277;;;;;
8/23/2004;0.490946837;;;;;
8/24/2004;-0.680351367;;;;;
8/25/2004;0.036059301;;;;;
8/26/2004;0.406213539;;;;;
8/27/2004;-1.097416454;;;;;
8/30/2004;0.032284323;;;;;
8/31/2004;0.629232356;;;;;
09/01/2004;-0.156670865;;;;;
09/02/2004;-0.744649736;;;;;
09/03/2004;0.452248997;;;;;
09/06/2004;-0.744904517;;;;;
09/09/2004;0.239720639;;;;;
09/10/2004;-0.731541841;;;;;
9/13/2004;-0.959160963;;;;;
9/14/2004;-0.471300514;;;;;
9/15/2004;1.5346496;;;;;
9/16/2004;0.092404464;;;;;
9/17/2004;1.490623153;;;;;
9/20/2004;0.475673568;;;;;
9/21/2004;0.010061236;;;;;
9/22/2004;0.075705487;;;;;
9/23/2004;-1.042935406;;;;;
9/24/2004;0.54706543;;;;;
9/27/2004;0.081479396;;;;;
9/28/2004;-0.43072699;;;;;
9/29/2004;1.288819196;;;;;
9/30/2004;-0.06895852;;;;;
10/01/2004;0.118383425;;;;;
10/04/2004;1.790829656;;;;;
10/05/2004;1.033850884;;;;;
10/06/2004;0.146551911;;;;;
10/07/2004;-0.508917658;;;;;
10/08/2004;0.229161825;;;;;
10/11/2004;-0.561323657;;;;;
10/14/2004;0.088640887;;;;;
10/15/2004;-1.192045502;;;;;
10/18/2004;1.39362217;;;;;
10/19/2004;0.13294242;;;;;
10/20/2004;-1.724556428;;;;;
10/21/2004;-0.056303701;;;;;
10/22/2004;0.558711607;;;;;
10/25/2004;-1.015501282;;;;;
10/26/2004;-0.403744212;;;;;
10/27/2004;0.787361199;;;;;
10/28/2004;1.030459187;;;;;
10/29/2004;-0.754391568;;;;;
11/01/2004;0.387434955;;;;;
11/04/2004;0.728442897;;;;;
11/05/2004;0.7208875;;;;;
11/08/2004;-1.133706957;;;;;
11/09/2004;-1.068499985;;;;;
